TotalSalesValue,AllocatedValue,Status,QtyAllocated,xLineNumber,InvoiceDate,SalesQuantity,SalesQtyAllocated,InvoiceNo,ItemNumber,ItemDescription,DutyFreePaid,pCNumber,pRegistrationDate,pQuantity,pQtyAllocated,PiQuantity,xCNumber,xRegistrationDate,pLineNumber,SalesCost,Total_CIF_itm,DutyLiability,TaxAmount,pIsAssessed,DoNotAllocateSales,DoNotAllocatePreviousEntry,SANumber,pReferenceNumber,xReferenceNumber,TariffCode,Invalid,pExpiryDate
"59.9099998474121","59.9099998474121","Over Allocated Entry by 1","1",,"9/20/2018 12:00:00 AM","1","0","GB00043742","SIK/209","Primer, f/295UV on Mineral-Glass 250ml/C","Duty Free","37770","10/5/2018 12:00:00 AM","1","1",,,,"247","59.9099998474121","60.3899993896484","20.02","0","True",,,"1","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"59.9099998474121","59.9099998474121","Over Allocated Entry by 1","1",,"9/20/2018 12:00:00 AM","1","0","GB00043742","SIK/209","Primer, f/295UV on Mineral-Glass 250ml/C","Duty Free","37770","10/5/2018 12:00:00 AM","1","1",,,,"247","59.9099998474121","60.3899993896484","20.02","0","True",,,"2","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"21.3199996948242","21.3199996948242","No Asycuda Entries Found","1",,"9/20/2018 12:00:00 AM","1","0","GB00043748","CB/EM30X40C","Cutlass-Bearing, 30 x 40 x 100mm Rubber","Duty Free",,,,,,,,,"21.3199996948242",,,"0",,,,"1",,,,,
"271.940002441406","271.940002441406","No Asycuda Entries Found","1",,"9/20/2018 12:00:00 AM","1","0","GB00043748","FREIGHT","Freight Charges","Duty Free",,,,,,,,,"271.940002441406",,,"0",,,,"2",,,,,
"2.29999995231628","2.29999995231628","No Asycuda Entries Found","1",,"9/24/2018 12:00:00 AM","1","0","GB00043777","8BM/MK-BAG-REUSE510","Carrier Bag Reusable PP Woven 510mm x445","Duty Free",,,,,,,,,"2.29999995231628",,,"0",,,,"17",,,,,
"511.559997558594","511.559997558594","Over Allocated Entry by 1","1",,"9/25/2018 12:00:00 AM","1","0","GB00043785","VOL/828526-4","Prop-Shaft Seal, ?35mm Rubber Dual-Lip","Duty Free","37794","10/5/2018 12:00:00 AM",,"0",,,,"162","511.559997558594","511.559997558594","110.75","0","True",,,"1","OPS-2018-08-31-F21",,"84839029","False","10/4/2020 12:00:00 AM"
"18.8700008392334","18.8700008392334","Over Allocated Entry by 1","1",,"9/25/2018 12:00:00 AM","1","0","GB00043786","SUA/408-3/4","Ball-Valve, Brs 3/4""FB/Thrd w/Alu Handle","Duty Free","37776","10/5/2018 12:00:00 AM","2","2",,,,"243","18.8700008392334","36.560001373291","7.92","0","True",,,"2","OPS-2018-08-31-F19",,"74122000","False","10/4/2020 12:00:00 AM"
"21.8400001525879","21.8400001525879","No Asycuda Entries Found","1",,"9/25/2018 12:00:00 AM","1","0","GB00043792","SDG/055418-1","Rubbing-Strake, SS Hollow 3/4 x 18""","Duty Free",,,,,,,,,"21.8400001525879",,,"0",,,,"1",,,,,
"21.8400001525879","21.8400001525879","No Asycuda Entries Found","1",,"9/25/2018 12:00:00 AM","1","0","GB00043792","SDG/055418-1","Rubbing-Strake, SS Hollow 3/4 x 18""","Duty Free",,,,,,,,,"21.8400001525879",,,"0",,,,"2",,,,,
"32.6800003051758","32.6800003051758","No Asycuda Entries Found","1",,"9/25/2018 12:00:00 AM","1","0","GB00043794","BLS/1001","Thru-Deck, Cable-Sealing Clam Sm 15.9mm","Duty Free",,,,,,,,,"32.6800003051758",,,"0",,,,"1",,,,,
"-718.900024414063","-718.900024414063","No Asycuda Entries Found","-1",,"9/25/2018 12:00:00 AM","-1","0","GB00043795","LWM/39930030","Hatch, Low-Profil Sz:30 Flange-Base Gy","Duty Free",,,,,,,,,"718.900024414063",,,"0",,,,"1",,,,,
"12.1000003814697","12.1000003814697","No Asycuda Entries Found","10",,"9/25/2018 12:00:00 AM","10","0","GB00043796","RDV/4711","Putty Knife, 1.5"" 38mm Plast","Duty Free",,,,,,,,,"1.21000003814697",,,"0",,,,"27",,,,,
"55.0500011444092","51.3800010681152","Over Allocated Entry by 14","14",,"9/25/2018 12:00:00 AM","15","1","GB00043796","CUP/PL10","Paint Pail, Plast  5Qt/4.730Lt","Duty Free","37706","10/5/2018 12:00:00 AM","4","4",,,,"292","3.67000007629395","14.3999996185303","3.95","0","True",,,"32","OPS-2018-08-31-F5",,"39251090","False","10/4/2020 12:00:00 AM"
"1.6599999666214","1.6599999666214","Over Allocated Entry by 1","1",,"9/26/2018 12:00:00 AM","1","0","GB00043798","BM/SNS05E","Snap-Hook, 50 x 5mm SS w/Eye","Duty Free","37855","10/7/2018 12:00:00 AM","1","1",,,,"100","1.6599999666214","2.02999997138977","0.44","0","True",,,"1","OPS-2018-08-31-F4",,"73181300","False","10/6/2020 12:00:00 AM"
"3.63000011444092","3.63000011444092","Over Allocated Entry by 1","1",,"9/26/2018 12:00:00 AM","1","0","GB00043802","AOR/230223","Crimp Ring, Nyl.Insul Ye12-10ga Hole#10/","Duty Free","37676","10/5/2018 12:00:00 AM","17","17",,,,"21","3.63000011444092","61.7099990844727","13.37","0","True",,,"1","OPS-2018-08-31-F2",,"85369000","False","10/4/2020 12:00:00 AM"
"27.9599990844727","27.9599990844727","No Asycuda Entries Found","1",,"9/26/2018 12:00:00 AM","1","0","GB00043807","TDS/SIS440BK","Teak Deck Caulking, Black 10.3oz","Duty Free",,,,,,,,,"27.9599990844727",,,"0",,,,"2",,,,,
"26.1599998474121","26.1599998474121","Over Allocated Entry by 1","1",,"9/26/2018 12:00:00 AM","1","0","GB00043818","TRV/3011U","Putty, Epoxy Kit Wh 2oz Marine-Tex","Duty Free","37794","10/5/2018 12:00:00 AM","5","5",,,,"26","26.1599998474121","131.050003051758","43.45","0","True",,,"1","OPS-2018-08-31-F21",,"32141040","False","10/4/2020 12:00:00 AM"
"0.670000016689301","0.670000016689301","No Asycuda Entries Found","1",,"9/26/2018 12:00:00 AM","1","0","GB00043819","FAA/SSMA516X3","Machine Screw, SS 5/16-18 x 3"" Flat-Head","Duty Paid",,,,,,,,,"0.670000016689301",,,"49.120002746582",,,,"1",,,,,
"0.670000016689301","0.670000016689301","No Asycuda Entries Found","1",,"9/26/2018 12:00:00 AM","1","0","GB00043819","FAA/SSMA516X3","Machine Screw, SS 5/16-18 x 3"" Flat-Head","Duty Paid",,,,,,,,,"0.670000016689301",,,"49.120002746582",,,,"2",,,,,
"126.199996948242","126.199996948242","No Asycuda Entries Found","1",,"9/26/2018 12:00:00 AM","1","0","GB00043821","RAR/PHRKIIC","Overhaul Kit f/PHII/PHEII New-Type","Duty Free",,,,,,,,,"126.199996948242",,,"0",,,,"1",,,,,
"0.0799999982118607","0.0799999982118607","Over Allocated Entry by 1","1",,"9/26/2018 12:00:00 AM","1","0","GB00043825","FAA/SSTD12X34","SelfTapping Screw, SS #12 x 3/4"" Pan Phi","Duty Paid","37713","10/5/2018 12:00:00 AM","6","6",,,,"134","0.0799999982118607","0.600000023841858","0.13","25.2399997711182","True",,,"3","OPS-2018-08-31-F7",,"73181400","False","10/4/2020 12:00:00 AM"
"0.0799999982118607","0.0799999982118607","Over Allocated Entry by 1","1",,"9/26/2018 12:00:00 AM","1","0","GB00043825","FAA/SSTD12X34","SelfTapping Screw, SS #12 x 3/4"" Pan Phi","Duty Paid","37713","10/5/2018 12:00:00 AM","6","6",,,,"134","0.0799999982118607","0.600000023841858","0.13","25.2399997711182","True",,,"4","OPS-2018-08-31-F7",,"73181400","False","10/4/2020 12:00:00 AM"
"27.5599994659424","27.5599994659424","No Asycuda Entries Found","1",,"9/26/2018 12:00:00 AM","1","0","GB00043834","AQA/418","Case, f/Compact Camera","Duty Paid",,,,,,,,,"27.5599994659424",,,"51.0400009155273",,,,"3",,,,,
"3.90000009536743","3.90000009536743","Over Allocated Entry by 1","1",,"9/26/2018 12:00:00 AM","1","0","GB00043839","FB/HS1/2","Hose Splicer, Brs 1/2","Duty Free","37724","10/5/2018 12:00:00 AM","1","1",,,,"58","3.90000009536743","3.90000009536743","0.85","0","True",,,"1","OPS-2018-08-31-F9",,"74102200","False","10/4/2020 12:00:00 AM"
"0.700000002980232","0.700000002980232","Over Allocated Entry by 10","10",,"9/26/2018 12:00:00 AM","10","0","GB00043840","FAA/NYW14","Washer, Nylon Flat #14","Duty Free","37709","10/5/2018 12:00:00 AM","38","38",,,,"190","0.0700000002980232","3.42000007629395","0.74","0","True",,,"8","OPS-2018-08-31-F6",,"73182200","False","10/4/2020 12:00:00 AM"
"76.0100021362305","76.0100021362305","No Asycuda Entries Found","1",,"9/26/2018 12:00:00 AM","1","0","GB00043843","CRB/CANKAY-S/M","Life-Vest, Canoe/Kayak Sm-Md Red USCG Ty","Duty Paid",,,,,,,,,"76.0100021362305",,,"23.4099998474121",,,,"1",,,,,
"-458.25","-458.25","Returned More than Sold","-1",,"9/27/2018 12:00:00 AM","-1","0","GB00043845","SEH/2145G","Antifouling, Tropicote Hard Black GL","Duty Free",,,,,,,,,"458.25",,,"0",,,,"3",,,,,
"-458.25","-458.25","Returned More than Sold","-1",,"9/27/2018 12:00:00 AM","-1","0","GB00043845","SEH/2145G","Antifouling, Tropicote Hard Black GL","Duty Free",,,,,,,,,"458.25",,,"0",,,,"4",,,,,
"-458.25","-458.25","Returned More than Sold","-1",,"9/27/2018 12:00:00 AM","-1","0","GB00043845","SEH/2145G","Antifouling, Tropicote Hard Black GL","Duty Free",,,,,,,,,"458.25",,,"0",,,,"5",,,,,
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"9/27/2018 12:00:00 AM","1","0","GB00043845","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"8","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"9/27/2018 12:00:00 AM","1","0","GB00043845","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"9","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"9/27/2018 12:00:00 AM","1","0","GB00043845","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"10","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"-458.25","-458.25","Returned More than Sold","-1",,"9/27/2018 12:00:00 AM","-1","0","GB00043846","SEH/2145G","Antifouling, Tropicote Hard Black GL","Duty Free",,,,,,,,,"458.25",,,"0",,,,"1",,,,,
"-458.25","-458.25","Returned More than Sold","-1",,"9/27/2018 12:00:00 AM","-1","0","GB00043846","SEH/2145G","Antifouling, Tropicote Hard Black GL","Duty Free",,,,,,,,,"458.25",,,"0",,,,"2",,,,,
"-513.510009765625","-513.510009765625","No Asycuda Entries Found","-1",,"9/27/2018 12:00:00 AM","-1","0","GB00043847","SEH/1002G","Antifouling, Islands 44 Plus Blue Gal","Duty Free",,,,,,,,,"513.510009765625",,,"0",,,,"1",,,,,
"-101.129997253418","-101.129997253418","No Asycuda Entries Found","-1",,"9/28/2018 12:00:00 AM","-1","0","GB00043852","JAB/37040-0000","Repair Kit f/37010Series Toilet","Duty Free",,,,,,,,,"101.129997253418",,,"0",,,,"1",,,,,
"46.4300003051758","46.4300003051758","Over Allocated Entry by 1","1",,"9/28/2018 12:00:00 AM","1","0","GB00043852","JAB/37043-1000","Seal Housing f/Quiet-Flush Electric Kit:","Duty Free","37737","10/5/2018 12:00:00 AM","2","2",,,,"202","46.4300003051758","92.8600006103516","20.1","0","True",,,"2","OPS-2018-08-31-F12",,"84139190","False","10/4/2020 12:00:00 AM"
"8.5600004196167","8.5600004196167","No Asycuda Entries Found","1",,"9/28/2018 12:00:00 AM","1","0","GB00043852","BLS/2504","Terminal-Block, 4-Way 30A 8Screws","Duty Free",,,,,,,,,"8.5600004196167",,,"0",,,,"3",,,,,
"8.5600004196167","8.5600004196167","No Asycuda Entries Found","1",,"9/28/2018 12:00:00 AM","1","0","GB00043852","BLS/2504","Terminal-Block, 4-Way 30A 8Screws","Duty Free",,,,,,,,,"8.5600004196167",,,"0",,,,"4",,,,,
"6.98999977111816","6.98999977111816","No Asycuda Entries Found","1",,"9/28/2018 12:00:00 AM","1","0","GB00043854","NUO/28141","Stop-Key, f/Kill-Switch Ring w/Lanyard Y","Duty Free",,,,,,,,,"6.98999977111816",,,"0",,,,"1",,,,,
"0.500000007450581","0.500000007450581","No Asycuda Entries Found","10",,"9/28/2018 12:00:00 AM","10","0","GB00043857","FAA/SUFF14C","Nut, SS Hex 1/4""-20 UNC","Duty Free",,,,,,,,,"0.0500000007450581",,,"0",,,,"1",,,,,
"-3.13000011444092","-3.13000011444092","Returned More than Sold","-1",,"9/28/2018 12:00:00 AM","-1","0","GB00043858","HCLAMP/050","HoseClamp, SS 50mm","Duty Free",,,,,,,,,"3.13000011444092",,,"0",,,,"3",,,,,
"-3.13000011444092","-3.13000011444092","Returned More than Sold","-1",,"9/28/2018 12:00:00 AM","-1","0","GB00043858","HCLAMP/050","HoseClamp, SS 50mm","Duty Free",,,,,,,,,"3.13000011444092",,,"0",,,,"4",,,,,
"56.1500015258789","56.1500015258789","No Asycuda Entries Found","1",,"9/28/2018 12:00:00 AM","1","0","GB00043859","UNC/400379","Dock Line, 5/8"" Nyl Braided L:25' Bk","Duty Free",,,,,,,,,"56.1500015258789",,,"0",,,,"6",,,,,
"79.9400024414063","79.9400024414063","Over Allocated Entry by 1","1",,"9/28/2018 12:00:00 AM","1","0","GB00043864","VDO/360-003","Press.Sender, Oil 0-80PSI/10-180ohm EU S","Duty Free","37794","10/5/2018 12:00:00 AM","1","1",,,,"115","79.9400024414063","79.9400024414063","17.31","0","True",,,"2","OPS-2018-08-31-F21",,"90178000","False","10/4/2020 12:00:00 AM"
"7.03999996185303","7.03999996185303","Over Allocated Entry by 1","1",,"10/1/2018 12:00:00 AM","1","0","GB00043869","FB/EL3/4MF","Elbow, Brs 3/4"" Mal/Fem 90? Non-Taper","Duty Free","37724","10/5/2018 12:00:00 AM","1","1",,,,"35","7.03999996185303","7.36999988555908","1.6","0","True",,,"2","OPS-2018-08-31-F9",,"74102200","False","10/4/2020 12:00:00 AM"
"53.189998626709","53.189998626709","Over Allocated Entry by 1","1",,"10/1/2018 12:00:00 AM","1","0","GB00043870","RAC/RK15211","Seal Kit, Service f/500","Duty Free","37857","10/7/2018 12:00:00 AM","4","4",,,,"205","53.189998626709","215.520004272461","83.83","0","True",,,"1","OPS-2018-08-31-F17",,"40169300","False","10/6/2020 12:00:00 AM"
"53.189998626709","53.189998626709","Over Allocated Entry by 1","1",,"10/1/2018 12:00:00 AM","1","0","GB00043870","RAC/RK15211","Seal Kit, Service f/500","Duty Free","37857","10/7/2018 12:00:00 AM","4","4",,,,"205","53.189998626709","215.520004272461","83.83","0","True",,,"2","OPS-2018-08-31-F17",,"40169300","False","10/6/2020 12:00:00 AM"
"53.189998626709","53.189998626709","Over Allocated Entry by 1","1",,"10/1/2018 12:00:00 AM","1","0","GB00043870","RAC/RK15211","Seal Kit, Service f/500","Duty Free","37857","10/7/2018 12:00:00 AM","4","4",,,,"205","53.189998626709","215.520004272461","83.83","0","True",,,"3","OPS-2018-08-31-F17",,"40169300","False","10/6/2020 12:00:00 AM"
"53.189998626709","53.189998626709","Over Allocated Entry by 1","1",,"10/1/2018 12:00:00 AM","1","0","GB00043870","RAC/RK15211","Seal Kit, Service f/500","Duty Free","37857","10/7/2018 12:00:00 AM","4","4",,,,"205","53.189998626709","215.520004272461","83.83","0","True",,,"4","OPS-2018-08-31-F17",,"40169300","False","10/6/2020 12:00:00 AM"
"53.189998626709","53.189998626709","Over Allocated Entry by 1","1",,"10/1/2018 12:00:00 AM","1","0","GB00043870","RAC/RK15211","Seal Kit, Service f/500","Duty Free","37857","10/7/2018 12:00:00 AM","4","4",,,,"205","53.189998626709","215.520004272461","83.83","0","True",,,"5","OPS-2018-08-31-F17",,"40169300","False","10/6/2020 12:00:00 AM"
"271.940002441406","271.940002441406","No Asycuda Entries Found","1",,"10/1/2018 12:00:00 AM","1","0","GB00043870","FREIGHT","Freight Charges","Duty Free",,,,,,,,,"271.940002441406",,,"0",,,,"6",,,,,
"0.0500000007450581","0.0500000007450581","Over Allocated Entry by 1","1",,"10/1/2018 12:00:00 AM","1","0","GB00043871","FAA/SULO14C","Lock Nut, SS 1/4""-20 UNC","Duty Free","37856","10/7/2018 12:00:00 AM","17","17",,,,"10","0.0500000007450581","0.680000007152557","0.14","0","True",,,"3","OPS-2018-08-31-F8",,"73181600","False","10/6/2020 12:00:00 AM"
"0.0500000007450581","0.0500000007450581","Over Allocated Entry by 1","1",,"10/1/2018 12:00:00 AM","1","0","GB00043871","FAA/SULO14C","Lock Nut, SS 1/4""-20 UNC","Duty Free","37856","10/7/2018 12:00:00 AM","17","17",,,,"10","0.0500000007450581","0.680000007152557","0.14","0","True",,,"4","OPS-2018-08-31-F8",,"73181600","False","10/6/2020 12:00:00 AM"
"3.67000007629395","3.67000007629395","Over Allocated Entry by 1","1",,"10/1/2018 12:00:00 AM","1","0","GB00043874","CUP/PL10","Paint Pail, Plast  5Qt/4.730Lt","Duty Free","37706","10/5/2018 12:00:00 AM","4","4",,,,"292","3.67000007629395","14.3999996185303","3.95","0","True",,,"16","OPS-2018-08-31-F5",,"39251090","False","10/4/2020 12:00:00 AM"
"3.67000007629395","3.67000007629395","Over Allocated Entry by 1","1",,"10/1/2018 12:00:00 AM","1","0","GB00043874","CUP/PL10","Paint Pail, Plast  5Qt/4.730Lt","Duty Free","37706","10/5/2018 12:00:00 AM","4","4",,,,"292","3.67000007629395","14.3999996185303","3.95","0","True",,,"17","OPS-2018-08-31-F5",,"39251090","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043878","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"1","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043878","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"2","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043878","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"3","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043878","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"4","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043878","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"5","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043879","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"1","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043879","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"2","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043879","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"3","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043879","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"4","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043879","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"5","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"122.349998474121","122.349998474121","No Asycuda Entries Found","1",,"10/2/2018 12:00:00 AM","1","0","GB00043880","FIB/SV-1","Solenoid Valve, Gaz 12V 1/4"" Ports","Duty Free",,,,,,,,,"122.349998474121",,,"0",,,,"3",,,,,
"36.0400009155273","36.0400009155273","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043883","SLV/ACETN-GL","Acetone, Gal","Duty Free","37770","10/5/2018 12:00:00 AM","1","1",,,,"284","36.0400009155273","36.0400009155273","7.8","0","True",,,"1","OPS-2018-08-31-F18",,"38140090","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043885","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"1","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043885","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"2","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043885","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"3","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043885","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"4","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043885","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"5","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043887","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"1","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043887","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"2","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043887","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"3","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043887","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"4","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043888","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"1","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043888","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"2","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043888","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"3","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
"437.779998779297","437.779998779297","Over Allocated Entry by 1","1",,"10/2/2018 12:00:00 AM","1","0","GB00043888","SEH/1005GH","Antifouling, Islands 44 Plus Black Hard","Duty Free","37770","10/5/2018 12:00:00 AM","17","17",,,,"110","437.779998779297","7588.4599609375","2515.58","0","True",,,"4","OPS-2018-08-31-F18",,"32082030","False","10/4/2020 12:00:00 AM"
